method,terrain_name,motor_tested,chassis_type,battery_type,battery_modules,status,feasible,largest_violation,parachute_diameter,wheel_radius,chassis_mass,gear_diameter,fuel_mass_per_rocket,time_edl,time_rover,time_total,landing_velocity,avg_velocity,distance_traveled,energy_per_distance,total_cost,objective_value
differential_evolution,experiment1,,magnesium,LiFePO4,10,success,True,,16.59576580493814,0.6977031286744153,253.84839904132826,0.053037669386524565,288.8949291154155,148.24921174691974,414.7159645414137,562.9651762883334,-0.09997672363490867,2.319227150079471,1000.0,734.7374375713175,6486858.530802246,562.9651762883324
differential_evolution,experiment1,,magnesium,NiMH,10,success,True,,16.669966595859602,0.6852015552902887,262.4314441426007,0.05628844948748732,288.78414576429583,161.68330190143746,430.42001573784336,592.1033176392808,-0.09997693418707404,2.232545138502175,1000.0000000000001,614.3254041233881,5560044.778819128,592.1033176392804
differential_evolution,experiment1,,magnesium,NiCD,10,infeasible,False,4.179838968948117,16.792993470793576,0.6920056518933305,250.18583637574272,0.07379152054987137,262.0892450363038,,,,,,,,,inf
differential_evolution,experiment1,,magnesium,PbAcid-1,10,success,True,,16.544457111431097,0.6883539013029549,255.99494410750634,0.06449195600801783,256.87392090200166,135.77559673930662,616.0909738108239,751.8665705501305,-0.10072711144463997,1.587796486967673,1000.0,1166.6404323817349,5768218.349396148,751.8666359930801
differential_evolution,experiment1,,magnesium,PbAcid-2,10,success,True,,18.087340723566673,0.6955617461382416,253.3788658216676,0.07512400467595409,255.18302865061034,141.09126377275385,837.040761088034,978.1320248607879,-0.10018373799189041,1.179042895111859,1000.0,1709.8539983301082,4575517.755342311,978.1320249034916
differential_evolution,experiment1,,magnesium,PbAcid-3,10,success,True,,17.975905309057023,0.6835123297635413,252.2804223295339,0.07166251365106861,271.91872134422204,139.99546845955322,728.3065612424599,868.3020297020131,-0.10091576736111818,1.347830501660622,1000.0,1301.088236981037,6055194.71428581,868.3020919678277
